author_experience,repository,caused_TR,problematic_integration,lines_added,lines_deleted,files_changed,programming_language,multiple_languages,num_reviewers,num_comments,num_unresolved_comments,num_patchsets,reviewer_experience,past_TRs,active_TRs,critical_TRs,ci_cd_status,hour,day_of_week,time_since_last_commit,test_coverage,documentation_changes,risk_score
1,message-queue,1,0,57,119,11,Erlang,1,5,20,1,1,1,28,2,0,passing,8,Sunday,68,88,1,87.56121873091547
3,image-processor,1,0,472,178,11,Java,1,4,2,5,5,1,13,1,1,failing,0,Saturday,51,71,1,70.18275504424147
1,payment-gateway,0,1,183,106,2,Python,1,4,10,2,2,3,14,5,1,passing,21,Sunday,18,57,0,62.35459359622169
2,data-analytics,1,1,425,194,7,Python,0,1,3,0,6,1,7,5,3,failing,6,Friday,68,93,1,67.2800261103211
1,iot-controller,0,1,457,63,6,C,1,2,20,0,5,3,27,0,2,passing,13,Tuesday,47,54,1,39.25440884837972
1,auth-service,0,1,84,37,7,Java,1,2,10,0,5,3,20,4,1,failing,14,Thursday,72,37,1,39.450067905163365
2,image-processor,1,1,177,168,19,C,1,5,9,3,4,1,24,4,2,failing,2,Monday,1,79,0,66.52549876936885
2,data-analytics,1,0,459,26,10,Erlang,1,4,9,4,2,2,7,2,0,passing,10,Tuesday,69,36,0,68.86795558739718
2,auth-service,1,0,245,132,12,Java,1,4,12,1,3,3,29,1,3,passing,10,Friday,8,48,1,78.44875569199095
3,image-processor,1,0,206,121,17,Erlang,1,1,18,3,5,2,24,4,2,failing,6,Tuesday,70,50,1,78.56972958460791
1,data-analytics,0,0,160,116,7,Java,1,2,12,0,7,1,8,1,0,failing,20,Thursday,34,46,1,41.59985204108268
3,message-queue,1,0,227,108,10,C,0,4,13,3,6,3,24,2,1,failing,8,Friday,14,48,0,68.32545434360033
2,auth-service,0,0,14,131,17,Python,0,5,2,4,2,2,13,5,1,failing,5,Friday,16,45,1,56.81527635974488
3,payment-gateway,0,1,293,175,20,C,1,4,11,1,9,3,7,4,0,failing,21,Saturday,60,88,1,85.01371534439068
1,data-analytics,1,1,357,155,10,C,1,3,16,1,4,3,14,2,0,failing,22,Tuesday,42,91,1,67.37836455473135
1,auth-service,0,0,112,103,6,C++,0,5,7,1,7,3,14,4,1,passing,2,Wednesday,53,100,0,54.45275933550298
3,message-queue,0,0,198,130,15,C,1,2,12,2,10,3,1,5,1,passing,4,Tuesday,46,39,0,71.32485781580353
3,iot-controller,1,0,158,145,3,C,0,2,17,0,3,1,11,2,1,passing,17,Wednesday,8,40,1,51.14388915680987
3,image-processor,0,1,215,167,19,C,0,4,3,5,4,3,23,3,1,failing,9,Friday,7,38,0,65.70224311577209
3,data-analytics,1,1,7,117,16,C++,0,5,20,2,9,3,1,4,3,passing,1,Thursday,57,51,1,68.43732965784106
3,message-queue,0,1,369,184,6,Python,1,3,3,0,10,3,9,0,3,failing,19,Friday,21,98,1,47.86506734627233
1,iot-controller,0,0,364,23,15,Python,0,3,18,3,6,1,0,1,2,passing,12,Wednesday,22,38,0,53.669250407992585
2,iot-controller,0,0,44,3,16,Java,0,1,13,3,6,3,14,4,2,passing,20,Friday,21,61,0,52.981812720150074
3,auth-service,1,0,153,174,1,C++,0,4,11,4,1,2,21,5,2,failing,1,Sunday,17,75,1,68.38975368220562
2,image-processor,1,1,256,110,8,Java,0,1,6,0,1,3,1,5,0,failing,14,Tuesday,35,90,1,45.39376355702668
3,data-analytics,0,1,298,15,16,Erlang,0,4,15,5,3,2,3,1,3,passing,9,Sunday,12,58,1,44.738809380077356
1,data-analytics,0,1,324,188,10,Java,0,5,11,5,8,2,2,0,3,passing,7,Sunday,10,63,0,70.27265067661588
2,auth-service,1,1,87,133,3,Java,1,2,11,2,10,1,3,4,1,failing,13,Friday,37,92,0,74.87457557679572
2,payment-gateway,1,0,362,128,17,Python,1,2,11,2,4,1,9,2,0,passing,8,Sunday,35,33,0,79.7326512016051
2,data-analytics,0,0,491,84,6,Python,1,2,6,0,3,2,30,3,3,passing,1,Tuesday,61,41,1,28.765235831514907
2,image-processor,1,1,248,47,4,Java,0,3,5,1,2,3,4,2,2,passing,12,Tuesday,69,54,0,50.60784251244042
3,auth-service,0,1,112,49,12,Erlang,0,5,0,3,6,1,7,0,1,passing,23,Tuesday,45,81,0,64.8063068743919
3,auth-service,1,1,37,168,19,Erlang,0,3,3,4,1,2,11,5,3,failing,7,Friday,20,64,1,62.07449049053813
3,auth-service,1,0,123,37,10,Python,1,3,20,4,5,1,8,4,3,passing,18,Sunday,43,83,1,68.48906629904528
3,message-queue,0,1,423,127,8,Erlang,0,1,1,0,9,2,7,1,2,failing,7,Wednesday,49,95,1,48.289498553813
2,message-queue,1,0,114,92,13,C++,0,4,17,3,4,2,9,5,1,passing,5,Monday,30,38,1,65.07056928960375
3,image-processor,1,0,271,72,17,Java,0,5,12,0,2,3,15,2,1,failing,17,Sunday,57,58,1,59.16321558897882
3,iot-controller,0,1,282,89,17,Java,1,5,2,4,9,3,5,1,2,failing,13,Monday,50,38,0,65.5802144367541
1,image-processor,1,1,133,143,17,C++,0,3,19,1,1,1,19,1,0,failing,20,Tuesday,5,93,1,80.69169970826867
3,auth-service,1,1,38,167,1,Erlang,0,1,15,0,6,2,13,0,2,failing,21,Wednesday,56,77,0,85.21870654757431
3,iot-controller,0,1,32,200,9,C++,1,3,10,2,3,2,12,3,0,failing,12,Thursday,4,50,1,43.347807492597596
2,image-processor,0,1,70,21,10,C++,1,5,13,3,2,3,19,4,0,failing,16,Wednesday,57,45,1,44.352428231634704
2,iot-controller,1,0,77,38,15,Erlang,0,4,2,1,2,1,30,0,0,failing,12,Friday,59,60,0,66.36092631012076
2,auth-service,1,1,394,138,5,Java,1,1,19,2,10,3,22,4,0,failing,14,Monday,63,34,0,97.0377625309903
1,data-analytics,0,0,7,19,18,Python,0,1,1,2,3,1,28,1,2,passing,16,Wednesday,15,85,0,35.178833908382686
3,payment-gateway,0,1,49,19,16,C,1,5,17,1,3,3,27,1,1,passing,12,Sunday,31,65,0,67.76874420164413
2,auth-service,0,0,111,30,6,Erlang,0,4,14,3,4,3,17,0,1,passing,2,Sunday,18,40,1,58.18684121023158
1,image-processor,1,1,19,125,14,C,0,3,18,3,1,1,10,5,0,failing,18,Sunday,30,32,0,94.3717786664965
3,data-analytics,0,0,276,146,20,Erlang,1,3,2,4,3,3,27,2,0,passing,13,Monday,60,80,1,43.521739837387706
1,data-analytics,1,1,0,151,6,Python,0,1,14,4,4,3,17,3,3,passing,13,Wednesday,35,79,0,65.28456010129452
3,image-processor,1,0,55,102,3,Python,0,3,13,4,6,1,23,2,3,passing,10,Thursday,66,94,0,58.51657805203931
2,data-analytics,0,1,215,133,10,Python,0,4,14,2,2,3,12,0,3,passing,1,Monday,12,93,0,45.49904776179207
3,payment-gateway,1,1,245,55,16,Java,0,3,13,3,1,3,29,3,2,passing,5,Monday,10,56,1,65.78552545536533
1,image-processor,1,0,378,74,6,Python,0,1,6,5,1,2,28,2,0,failing,20,Friday,24,85,0,57.39496117965838
1,iot-controller,0,0,192,114,13,Erlang,1,2,3,1,5,3,5,0,1,passing,14,Saturday,31,66,0,53.311038428922046
2,payment-gateway,1,1,225,80,11,C,0,2,10,2,10,1,12,0,0,failing,22,Thursday,60,33,1,82.52263859558
3,message-queue,0,0,287,95,1,Erlang,1,4,6,0,7,2,0,1,3,passing,14,Tuesday,60,49,1,44.39417436596618
3,data-analytics,1,0,371,34,5,C,1,3,8,5,1,3,11,5,0,passing,18,Thursday,28,33,1,62.70881045443445
1,iot-controller,1,1,8,36,15,C,1,1,19,4,5,3,19,3,0,failing,2,Saturday,38,87,1,85.09320601205269
3,image-processor,1,0,453,103,18,Python,1,4,13,2,4,2,0,4,0,passing,18,Sunday,30,89,0,78.04782771299253
2,auth-service,0,0,250,165,4,C++,1,3,17,2,9,2,5,0,1,passing,12,Wednesday,60,68,0,65.62741863521191
3,iot-controller,0,0,52,73,12,Erlang,0,4,10,1,10,3,12,0,0,passing,7,Tuesday,38,75,1,39.185149370283185
3,payment-gateway,1,1,51,127,14,C++,0,1,16,5,1,2,1,3,2,failing,5,Wednesday,43,69,1,79.93938897085785
2,auth-service,1,0,60,42,13,C,1,5,15,0,2,2,4,3,2,failing,6,Friday,50,49,0,87.43288772833242
1,iot-controller,0,1,486,46,10,Erlang,1,1,2,0,3,2,4,1,0,passing,12,Thursday,8,96,0,47.67984165471911
1,image-processor,1,1,478,147,14,Erlang,1,5,16,2,7,2,2,3,1,passing,1,Tuesday,67,54,0,92.22530830213927
3,auth-service,1,1,396,131,10,C,0,2,12,0,5,2,18,4,2,passing,0,Monday,54,39,1,87.30835527289818
1,auth-service,1,0,7,46,13,Python,0,2,19,5,10,2,28,1,0,failing,16,Thursday,28,90,1,64.83685665709883
1,data-analytics,0,0,211,115,17,Erlang,1,3,3,4,9,1,29,0,3,failing,16,Tuesday,66,69,0,63.169940729974044
1,payment-gateway,0,0,369,168,20,C++,1,5,5,4,9,2,21,2,2,failing,9,Wednesday,72,55,1,60.4259904062732
1,data-analytics,1,1,500,71,16,C,1,5,15,3,5,1,22,4,1,passing,1,Saturday,23,36,1,81.83259604103874
3,auth-service,0,0,424,30,11,Python,1,1,8,4,4,2,21,2,2,failing,5,Saturday,57,41,0,65.79300724102443
2,message-queue,0,0,118,133,8,C,1,1,3,4,4,3,10,2,1,failing,21,Friday,63,36,0,74.47068248434212
2,auth-service,1,0,107,69,13,Java,1,5,12,1,4,1,12,1,2,failing,22,Monday,57,34,0,81.17424210512597
2,iot-controller,0,1,319,77,14,C,0,2,18,0,10,1,8,1,2,passing,19,Tuesday,11,43,1,62.88224923500984
1,auth-service,0,0,359,160,13,Erlang,1,3,15,4,1,3,24,0,1,passing,17,Sunday,46,61,0,68.63089701004878
3,payment-gateway,0,1,151,164,20,C,1,3,15,0,6,2,26,2,3,failing,9,Saturday,55,73,1,85.98013460048196
3,image-processor,1,0,471,64,1,C++,1,5,7,4,1,2,1,4,2,passing,13,Monday,26,65,1,58.77277937246356
2,data-analytics,0,1,407,94,13,Erlang,0,2,2,2,3,3,15,5,1,failing,15,Friday,51,84,0,68.95829814778648
3,image-processor,1,0,461,120,17,C,1,5,6,5,9,1,12,1,0,failing,10,Monday,1,80,0,78.42381000549882
3,auth-service,0,0,266,87,13,Erlang,1,5,0,5,10,1,6,2,2,failing,22,Wednesday,19,77,1,50.88792170382393
3,data-analytics,0,1,71,164,2,C,0,1,11,3,1,3,11,4,1,passing,15,Tuesday,58,34,0,67.31099940174833
1,auth-service,1,1,448,81,16,Python,0,4,13,2,2,3,18,2,3,passing,3,Friday,21,96,0,84.54104309722644
1,message-queue,0,1,261,51,7,Python,0,4,19,3,3,2,30,5,1,failing,13,Thursday,27,86,1,38.42522987425562
2,payment-gateway,0,0,97,29,4,C,1,5,1,1,9,3,0,5,3,failing,20,Sunday,49,51,0,65.60210640587565
1,data-analytics,0,0,132,109,15,Java,1,1,20,5,1,3,7,0,2,failing,14,Tuesday,8,30,1,44.71521638174684
3,iot-controller,1,1,70,165,18,Erlang,1,3,3,5,7,1,26,5,3,failing,22,Monday,30,46,1,93.13177977337163
3,data-analytics,1,1,407,200,20,C++,1,3,16,5,10,2,0,1,2,failing,10,Tuesday,4,99,0,72.87367947476329
1,payment-gateway,1,0,489,4,19,Python,0,5,9,0,6,1,0,4,3,failing,22,Tuesday,66,46,0,72.86491457609313
2,iot-controller,1,1,343,105,8,C++,1,5,12,4,4,3,2,0,3,passing,17,Friday,7,73,0,82.44867574438005
3,iot-controller,1,1,344,166,10,Python,1,1,20,5,10,2,26,2,3,passing,22,Thursday,31,48,0,80.86871135257988
1,auth-service,1,0,416,154,3,Python,0,5,7,5,7,3,3,3,3,passing,8,Wednesday,31,84,1,58.11891006228976
3,payment-gateway,1,0,360,70,14,C++,1,3,5,1,10,2,27,5,0,passing,10,Wednesday,11,97,0,73.73150495746609
3,payment-gateway,0,0,286,79,17,C++,1,2,20,3,1,3,21,4,0,failing,11,Thursday,68,43,0,56.417712853881895
2,data-analytics,1,1,124,106,5,C,0,3,11,3,3,3,7,5,2,passing,19,Tuesday,47,100,1,65.30203494260728
1,image-processor,1,1,186,96,17,C,0,1,10,3,9,1,18,2,2,passing,22,Wednesday,27,98,0,78.4155672659563
2,image-processor,0,0,489,152,14,C,1,3,18,2,9,3,7,4,1,passing,17,Sunday,30,31,0,78.00930435147842
2,message-queue,1,1,496,36,1,Python,1,2,0,5,9,2,1,5,0,failing,16,Friday,15,42,0,63.06743295881603
1,message-queue,0,0,320,1,17,C++,1,3,5,0,4,3,1,4,0,passing,22,Saturday,60,87,0,54.933965004560704
2,iot-controller,0,0,237,151,4,C++,1,1,2,2,1,2,15,3,1,failing,1,Tuesday,29,54,1,56.857915619795165
1,auth-service,0,0,430,16,19,C,0,2,11,1,6,2,18,0,0,failing,11,Thursday,58,40,1,60.16874038641852
1,auth-service,0,0,100,143,7,Erlang,1,2,10,5,7,2,21,3,3,passing,11,Tuesday,60,75,0,60.33859223408922
1,payment-gateway,1,1,234,135,13,C++,1,5,6,3,7,3,11,1,3,passing,19,Thursday,6,94,0,93.70691654141547
2,message-queue,1,1,487,132,20,Erlang,1,4,6,4,3,1,7,2,0,passing,1,Tuesday,30,79,0,82.08649356707292
3,message-queue,0,1,299,84,11,C,0,1,3,4,1,2,29,3,1,failing,13,Thursday,72,51,1,49.59878463135966
1,payment-gateway,1,1,225,122,20,Erlang,0,1,19,3,5,3,14,1,0,passing,8,Tuesday,33,57,0,77.70775893597711
1,image-processor,1,1,388,170,12,Erlang,1,5,15,3,3,3,18,5,3,failing,18,Thursday,54,65,0,86.01076599716374
2,image-processor,1,0,54,9,12,Python,0,1,20,3,6,1,23,2,0,passing,13,Wednesday,62,38,0,64.9223095093689
2,payment-gateway,1,0,223,63,3,Erlang,1,2,18,1,4,3,24,5,2,failing,11,Tuesday,28,71,1,51.198403115390896
3,message-queue,0,1,390,97,7,C,0,4,3,2,4,2,27,4,3,passing,1,Wednesday,55,90,1,43.415053124878405
3,iot-controller,0,1,200,93,8,Python,0,2,12,3,10,2,15,1,3,passing,18,Sunday,16,35,1,50.72259327445077
3,iot-controller,0,0,67,40,17,Java,0,1,5,0,8,1,4,2,3,passing,14,Wednesday,36,32,1,31.715271902933516
1,data-analytics,1,0,359,83,12,Erlang,0,4,17,2,9,1,11,5,2,passing,4,Wednesday,69,46,1,79.28810021464626
2,message-queue,0,0,416,118,20,Java,0,3,1,1,8,1,28,0,2,passing,11,Thursday,12,62,1,40.29455376955268
1,auth-service,0,1,314,63,14,C++,0,5,11,2,1,2,26,4,0,passing,11,Thursday,62,40,1,61.6743182735852
1,auth-service,1,0,338,138,6,Erlang,1,5,1,1,5,1,24,1,1,passing,13,Friday,47,55,0,84.32415416729584
1,payment-gateway,1,1,339,174,1,Python,1,5,7,3,2,3,30,2,2,passing,2,Saturday,23,95,0,75.3399854131282
3,auth-service,0,0,57,98,19,C++,1,3,11,3,7,1,22,5,2,passing,6,Tuesday,34,63,1,48.89922001241556
1,payment-gateway,0,0,304,172,17,C,1,4,17,4,2,2,2,5,2,failing,2,Friday,54,36,0,76.68903263192334
1,iot-controller,0,0,189,78,8,Java,0,2,18,4,7,2,22,4,3,passing,10,Monday,62,63,1,36.398887994955686
2,payment-gateway,1,0,295,129,10,C,0,5,2,4,4,3,26,5,2,failing,12,Thursday,72,72,0,59.95688791133076
1,message-queue,1,1,176,146,20,C,1,1,13,3,1,2,28,2,0,failing,3,Wednesday,23,64,0,69.40604582736583
2,auth-service,0,0,21,182,4,C++,0,1,11,0,6,2,17,3,2,passing,6,Friday,64,36,1,73.73676075100616
2,message-queue,1,0,237,124,8,Erlang,0,2,5,4,9,3,5,1,1,passing,10,Thursday,60,82,0,57.49206497819851
2,payment-gateway,1,1,388,17,8,Erlang,0,2,17,3,8,3,13,4,3,passing,17,Thursday,55,75,0,84.41438718145028
2,message-queue,0,1,228,130,7,C,0,3,12,0,9,2,28,0,1,passing,19,Friday,14,43,0,73.09875464570098
1,auth-service,1,0,106,75,1,C++,0,1,18,5,6,3,5,4,2,passing,20,Saturday,65,87,0,80.76599427816406
3,image-processor,1,0,404,167,9,Java,1,3,8,3,5,1,1,1,2,passing,22,Monday,15,75,0,64.00599187058172
2,image-processor,0,1,96,177,5,C++,0,2,18,2,6,2,27,2,0,failing,10,Monday,7,91,0,67.89308957675719
3,data-analytics,0,1,136,154,9,Python,1,4,15,4,1,2,24,4,0,failing,7,Friday,60,87,0,52.88920523171166
2,image-processor,1,0,97,92,12,Python,0,2,17,0,8,1,0,3,1,passing,21,Wednesday,29,66,1,51.71156038494624
3,data-analytics,0,0,376,130,14,Java,1,4,6,0,8,1,9,4,1,passing,3,Wednesday,30,86,1,39.386735770516076
1,auth-service,0,0,93,43,18,Erlang,0,2,20,1,8,2,6,4,3,passing,2,Sunday,5,77,0,71.0553781959957
2,image-processor,1,1,254,154,1,Java,1,5,20,3,6,3,18,1,2,passing,5,Friday,10,49,1,78.82385242257257
2,message-queue,0,0,65,90,9,Java,1,4,20,1,5,2,17,5,0,passing,10,Sunday,70,50,0,44.444623332823966
2,message-queue,0,1,310,124,8,C,1,3,16,4,10,3,25,4,2,passing,5,Thursday,9,90,1,60.792532408662254
2,data-analytics,0,0,494,162,18,C++,1,4,8,1,10,2,16,5,2,passing,20,Saturday,28,33,0,71.50353045407626
2,payment-gateway,1,1,114,49,7,C,1,2,15,0,5,3,28,4,3,failing,6,Sunday,57,97,0,73.7604310225736
2,data-analytics,0,0,72,149,6,Java,1,2,1,5,8,2,1,3,1,passing,4,Monday,44,83,0,57.81516255206566
3,auth-service,1,0,274,135,4,Java,1,1,8,3,3,2,25,5,0,passing,21,Monday,48,55,1,73.4442035273722
1,data-analytics,0,1,490,23,13,Java,0,4,11,4,3,2,26,2,2,passing,18,Wednesday,14,46,1,51.265581733984945
2,data-analytics,1,0,279,122,7,C,1,5,19,4,9,2,25,1,0,passing,15,Friday,44,32,1,86.03077993750294
3,image-processor,0,1,383,17,5,C,0,3,9,3,7,2,16,5,1,failing,9,Monday,29,39,1,62.8731267223567
1,auth-service,0,1,79,77,15,Java,0,2,0,1,3,1,13,3,2,failing,20,Thursday,23,80,1,36.24936097549534
1,message-queue,0,0,242,196,6,Python,0,2,20,3,7,3,26,2,3,passing,3,Saturday,51,86,0,59.88323960870515
2,auth-service,1,0,321,109,3,Erlang,0,4,8,3,8,2,17,3,2,failing,10,Monday,32,36,0,95.95611892083633
2,iot-controller,1,1,43,115,14,Python,1,4,10,4,8,3,28,3,0,passing,9,Saturday,8,75,1,71.91390951711564
1,payment-gateway,0,1,324,136,11,C++,0,4,4,4,8,1,5,3,3,failing,19,Saturday,47,49,1,86.03697046201248
3,image-processor,1,0,312,50,5,C,1,5,20,4,7,1,17,2,1,passing,20,Thursday,12,75,0,74.06621993361145
2,data-analytics,0,0,258,60,11,Erlang,0,4,4,3,8,1,24,2,2,failing,8,Wednesday,5,60,0,40.08836760265548
2,image-processor,1,1,35,192,7,Java,0,5,5,2,6,2,29,1,2,failing,20,Thursday,17,67,0,53.86763882976337
1,iot-controller,0,0,259,66,1,C++,1,4,8,5,10,1,5,2,2,failing,18,Tuesday,11,46,1,50.19337270057875
1,iot-controller,1,1,330,147,10,C,0,4,17,0,9,2,29,1,0,passing,18,Friday,37,60,0,88.07874857300554
3,data-analytics,0,1,6,50,5,C++,1,1,3,1,1,1,16,4,3,passing,13,Thursday,48,91,1,48.07138114942644
1,data-analytics,1,1,241,5,1,Python,0,4,5,1,4,2,17,4,2,failing,7,Wednesday,47,59,0,53.0863134551536
2,message-queue,1,0,214,133,12,Erlang,1,4,18,5,5,3,4,0,0,passing,3,Sunday,56,72,1,81.2074077142719
1,image-processor,1,1,394,173,3,Java,1,4,13,5,1,3,15,1,2,passing,16,Saturday,60,69,0,67.96385177499249
3,payment-gateway,1,0,132,191,15,Java,1,1,18,3,6,2,22,1,3,failing,18,Saturday,30,33,1,100.0
2,data-analytics,0,0,485,142,7,Java,0,1,16,0,5,3,16,4,0,failing,19,Wednesday,58,86,0,43.26177754647252
3,payment-gateway,1,0,150,149,15,Python,0,3,19,4,8,3,29,1,3,failing,21,Sunday,20,74,1,77.97109040956205
1,data-analytics,0,1,488,96,17,Erlang,1,2,20,2,7,1,12,4,0,failing,7,Saturday,45,38,1,83.04044535818713
2,payment-gateway,0,1,28,10,2,C,0,2,19,1,1,1,12,3,3,failing,12,Friday,53,66,0,52.92411069518137
2,payment-gateway,1,0,485,68,14,Erlang,0,2,5,1,5,1,26,2,3,passing,23,Sunday,1,62,0,69.73460032924673
3,payment-gateway,0,0,406,180,2,Python,0,4,16,0,2,2,6,0,1,failing,4,Wednesday,21,98,0,31.516885531474156
1,message-queue,0,0,347,27,20,C++,0,1,10,2,4,2,22,4,3,passing,0,Thursday,19,99,1,44.96588182885797
3,iot-controller,0,0,433,11,1,C,1,1,11,2,2,2,17,1,1,passing,16,Monday,33,75,0,58.00577129830989
2,payment-gateway,1,1,181,189,14,Java,1,4,3,0,10,1,27,4,3,passing,7,Thursday,18,68,1,52.12262096080744
3,message-queue,0,1,416,44,8,Python,0,2,13,3,8,3,29,4,1,passing,23,Monday,45,41,0,62.68625573025757
3,payment-gateway,0,1,381,2,5,Erlang,0,4,14,3,10,3,5,3,0,failing,6,Saturday,14,94,0,66.73803217520653
1,data-analytics,1,1,10,80,8,C++,1,5,10,1,6,1,13,4,0,failing,18,Saturday,29,39,0,98.96829753748666
3,image-processor,1,0,445,59,12,Java,1,4,1,0,8,1,30,4,0,failing,10,Thursday,11,88,0,50.18569060563059
3,auth-service,1,0,278,63,13,Python,1,1,18,4,8,3,7,5,1,passing,20,Sunday,36,44,0,92.13232194810426
1,data-analytics,0,1,15,112,5,Erlang,1,3,12,0,9,2,12,2,2,passing,2,Wednesday,20,91,1,57.15950172166125
3,iot-controller,1,0,422,79,10,Python,1,1,13,4,9,1,11,2,0,passing,18,Friday,39,83,1,68.45944336417685
3,payment-gateway,1,1,62,107,2,Java,0,2,4,1,4,1,21,0,2,failing,5,Saturday,70,76,1,56.0189885880307
3,image-processor,0,1,497,5,12,Erlang,0,4,2,5,2,3,13,0,3,failing,16,Saturday,38,54,1,52.2854576705059
1,data-analytics,1,1,141,106,9,C++,1,3,17,1,1,1,27,5,0,failing,5,Wednesday,71,67,1,65.15640431969985
3,data-analytics,0,1,252,87,19,Python,0,1,19,5,10,3,23,5,3,failing,3,Sunday,35,88,0,67.90401102857633
2,data-analytics,0,1,1,153,7,Java,1,2,19,2,1,2,23,1,1,failing,5,Friday,19,78,1,46.85653151513864
2,message-queue,1,1,23,105,10,Erlang,1,5,1,3,6,3,24,1,3,passing,1,Friday,28,30,1,89.45982973698263
3,payment-gateway,1,0,205,65,15,Java,0,4,5,1,1,1,26,2,2,failing,17,Wednesday,41,93,1,51.41183199506105
1,image-processor,0,1,1,133,20,Java,0,3,0,3,2,2,2,4,2,failing,11,Thursday,5,85,1,47.35543269799845
2,iot-controller,1,1,51,110,12,C,0,5,10,1,7,3,28,0,2,failing,2,Thursday,64,70,1,69.1113526079772
3,message-queue,1,1,219,95,5,Erlang,1,2,17,2,5,1,11,3,0,passing,15,Monday,32,96,1,51.91789829882624
3,message-queue,0,0,75,86,3,Erlang,1,3,2,4,9,2,15,5,3,failing,12,Friday,65,76,1,42.31640104158513
3,data-analytics,0,0,345,178,10,Erlang,0,3,16,4,6,3,12,3,2,failing,6,Wednesday,12,79,0,52.522231360515065
2,payment-gateway,0,1,141,75,7,C++,0,4,6,4,5,1,27,2,2,failing,7,Tuesday,59,67,1,39.71586843898508
3,message-queue,1,1,112,30,4,C++,0,1,12,2,6,2,2,3,3,passing,9,Tuesday,37,59,0,54.770064747394294
3,image-processor,1,1,48,136,12,Erlang,0,4,10,2,6,3,18,2,3,failing,16,Saturday,51,44,1,74.67463928783101
2,auth-service,1,1,190,118,16,Python,1,1,18,3,10,1,0,4,0,passing,19,Tuesday,67,91,1,80.29783385682558
2,message-queue,1,1,365,42,13,C++,0,3,13,2,4,1,21,0,1,failing,9,Sunday,51,99,0,69.37675447538402
3,iot-controller,0,1,472,12,18,Java,1,4,13,5,2,2,16,5,2,passing,21,Monday,67,96,0,60.14591799870599
1,auth-service,0,1,82,116,15,Erlang,0,1,0,3,8,1,12,3,1,failing,18,Friday,33,72,1,85.18139350868809
2,auth-service,1,1,449,65,1,C++,0,2,0,3,3,3,22,4,3,failing,19,Sunday,15,69,0,75.18059992052846
3,iot-controller,0,0,486,66,13,Java,0,4,5,1,10,1,11,1,0,failing,2,Tuesday,22,95,0,37.72857355434596
2,payment-gateway,0,1,367,118,14,C++,0,3,13,1,1,3,2,4,1,passing,3,Thursday,34,66,1,75.35625564846252
3,data-analytics,0,1,416,135,1,Java,0,5,8,3,2,3,11,3,3,failing,16,Saturday,40,65,0,43.81936124795157
1,data-analytics,0,0,453,116,5,Erlang,1,5,7,4,8,2,29,4,1,failing,1,Sunday,57,76,1,75.24313689853724
1,image-processor,0,1,23,22,18,C++,1,2,14,3,7,3,2,2,1,failing,2,Wednesday,52,48,0,67.25267076232863
3,iot-controller,1,1,400,30,20,C,0,2,13,3,9,1,2,5,3,passing,19,Friday,26,59,0,85.20815445801746
3,data-analytics,0,0,171,85,6,Erlang,1,5,18,5,2,3,0,0,1,failing,11,Wednesday,62,35,0,32.76171963451536
3,payment-gateway,1,0,218,114,11,Python,0,3,0,0,3,3,5,0,1,passing,11,Wednesday,72,55,0,49.89068086434623
2,message-queue,1,1,81,80,9,Erlang,1,3,11,3,5,3,19,2,0,failing,21,Tuesday,18,81,1,50.97487231031218
2,iot-controller,0,0,489,152,15,C,1,3,13,2,9,2,11,0,0,failing,5,Sunday,30,83,0,75.91573305524018
3,auth-service,0,1,339,182,12,Python,0,2,0,4,3,1,8,1,0,passing,11,Wednesday,65,50,0,54.73205758834299
3,message-queue,0,1,278,130,4,Python,1,1,4,1,9,3,17,3,3,passing,10,Wednesday,50,62,1,45.343174172800005
3,iot-controller,0,1,11,36,6,C++,1,2,10,1,6,1,15,2,2,passing,7,Sunday,43,40,1,70.49959104583775
1,iot-controller,1,0,318,90,18,C++,0,4,11,1,2,2,28,4,0,passing,21,Sunday,57,68,1,87.34518591517862
2,data-analytics,1,1,482,75,7,C++,0,1,6,0,5,1,21,4,3,failing,5,Friday,61,79,1,70.05953280555613
2,iot-controller,0,1,387,161,6,C,0,5,6,1,5,3,18,3,3,passing,1,Friday,64,56,1,63.27342147046737
1,auth-service,1,1,87,52,10,Python,1,2,17,5,1,1,26,1,1,failing,17,Saturday,31,58,1,68.1827565613515
3,message-queue,0,1,264,83,17,Python,1,3,5,2,5,1,30,5,2,failing,18,Tuesday,36,77,0,53.981217848700624
1,image-processor,0,0,321,48,8,C,0,3,13,5,7,1,2,1,0,failing,13,Saturday,41,46,0,64.54642546387363
2,payment-gateway,0,1,220,124,3,Java,1,5,16,3,8,2,15,5,0,failing,2,Wednesday,15,66,0,61.70160648534024
2,payment-gateway,1,1,158,83,4,C++,1,4,13,0,2,3,28,5,1,passing,18,Thursday,71,50,0,59.64860796095342
3,data-analytics,1,0,97,182,19,Python,1,4,6,4,1,3,25,1,1,passing,19,Sunday,66,60,0,73.4440362722863
2,auth-service,0,0,443,30,16,Python,0,5,3,5,2,3,19,4,3,passing,10,Wednesday,59,49,1,33.00877873134816
2,message-queue,0,0,318,199,5,C,1,4,9,5,2,3,15,4,2,failing,23,Saturday,61,36,0,73.74827831578514
2,iot-controller,0,1,310,154,6,Python,1,2,12,0,8,3,21,5,0,passing,16,Monday,8,43,1,58.67499490864565
2,message-queue,1,0,70,3,3,Erlang,1,3,10,2,7,3,2,1,0,passing,16,Sunday,18,58,1,60.365084254249005
