commit_id,commit_message_length,repository,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,critical_trs_count,build_failed,programming_language,has_manual_memory_allocation,are_multiple_programming_languages_present,risk_score,risk_level
91efe49a,7,frontend-app,12,9,10,2024-07-12 05:07:42.024365,5,1,0,1,4,2,5,37,6,1,0,JavaScript,0,0,55,medium
2d88ca7d,49,authentication,26,59,2,2024-03-26 20:02:00.260417,20,0,0,1,3,2,2,3,0,0,1,C#,0,0,46,medium
bde9056e,43,frontend-app,258,92,1,2024-12-16 01:52:10.621961,1,0,0,1,0,1,3,4,0,0,0,Java,0,1,29,low
ca795c15,50,authentication,126,46,2,2024-04-30 21:41:42.264883,21,0,0,1,0,4,1,23,5,1,0,Java,0,0,25,low
31f01abe,42,backend-service,51,43,1,2024-10-28 23:43:43.736892,23,0,0,1,0,1,2,96,5,1,0,TypeScript,0,0,17,low
1e9ada6c,81,authentication,41,63,1,2024-12-13 18:15:56.296780,18,1,0,1,1,2,1,8,1,0,0,JavaScript,0,1,30,medium
3e71347c,5,backend-service,58,0,5,2024-04-01 22:16:21.451602,22,0,0,1,0,0,1,41,1,0,0,Ruby,0,0,30,medium
5600592b,51,frontend-app,29,20,4,2024-07-10 17:01:20.439006,17,0,0,0,0,2,1,23,2,0,0,Swift,0,0,25,low
a945770d,53,data-processing,54,13,5,2024-05-08 10:36:50.427566,10,0,0,0,0,1,2,1,0,0,0,JavaScript,0,0,13,low
0967d601,56,data-processing,81,36,4,2024-09-24 02:48:16.389550,2,0,0,1,0,2,5,13,0,0,1,Java,0,0,43,medium
c82d3fb7,60,authentication,5,16,7,2024-11-22 13:54:54.306741,13,1,0,0,1,2,1,3,0,0,0,JavaScript,0,0,32,medium
9412e3c2,70,mobile-app,53,4,1,2024-08-17 03:21:12.039359,3,0,1,1,16,2,7,20,4,1,1,Python,0,0,85,high
63cbb970,71,frontend-app,76,58,1,2024-08-10 19:18:46.626627,19,0,1,1,0,1,2,17,1,0,0,Python,0,0,28,low
3781b688,40,mobile-app,41,17,1,2025-02-14 17:31:44.546560,17,1,0,0,0,0,8,6,0,0,0,JavaScript,0,0,28,low
c28b1113,35,mobile-app,169,73,1,2024-06-24 10:19:13.122381,10,0,0,0,1,3,1,1,0,0,1,Python,0,1,45,medium
12afdf7b,26,data-processing,53,22,5,2025-01-29 03:06:16.527562,3,0,0,1,1,2,1,27,6,0,1,Go,0,0,42,medium
cce53cbc,18,backend-service,222,2,1,2024-10-02 10:05:33.900002,10,0,0,0,0,1,5,5,0,0,0,C++,1,0,35,medium
346bb86e,37,authentication,128,25,7,2025-02-18 01:49:56.103813,1,0,0,1,0,1,1,47,5,0,0,Python,0,1,37,medium
50cb0c4c,46,authentication,61,20,1,2024-08-04 14:25:23.732739,14,0,1,0,1,2,7,1,0,0,0,JavaScript,0,1,50,medium
53e528d4,62,backend-service,22,49,16,2025-02-24 21:51:14.842055,21,0,0,1,0,0,2,12,0,0,1,Python,0,0,43,medium
e335480d,32,frontend-app,64,15,1,2024-04-26 07:39:53.441749,7,1,0,1,0,1,4,16,2,0,0,PHP,0,1,31,medium
079b4535,52,mobile-app,7,64,4,2024-07-03 09:54:52.388917,9,0,0,0,0,1,1,12,0,0,0,Java,0,0,29,low
40e72e43,31,frontend-app,13,109,7,2024-09-03 10:32:25.274957,10,0,0,0,0,4,2,15,4,0,0,Java,0,0,15,low
3ef0d76d,30,authentication,36,49,1,2024-09-02 12:50:59.946501,12,0,0,0,0,1,1,28,0,0,0,JavaScript,0,1,23,low
f6b84b39,32,frontend-app,18,81,8,2024-07-31 02:04:56.762329,2,0,0,1,1,2,10,29,1,0,1,Java,0,0,47,medium
f9b0d6b4,36,data-processing,5,24,10,2024-12-09 21:45:24.505539,21,0,0,1,0,5,2,34,6,0,1,JavaScript,0,0,36,medium
e17e7430,-3,mobile-app,131,137,1,2025-03-01 01:50:12.129799,1,0,1,1,3,2,2,20,1,0,0,Python,0,0,36,medium
7f8c12db,54,data-processing,38,93,3,2024-04-24 22:00:55.420956,22,0,0,1,2,1,1,38,1,0,1,Ruby,0,0,49,medium
d24c1506,26,authentication,28,168,1,2024-06-30 03:53:59.425693,3,0,1,1,4,1,2,3,0,0,0,C#,0,0,43,medium
1f949a13,50,data-processing,48,2,6,2024-11-19 14:08:14.879879,14,0,0,0,0,3,1,82,8,0,0,Python,0,0,14,low
fc28f8f8,13,frontend-app,63,6,7,2025-01-27 22:46:35.741821,22,0,0,1,0,1,1,14,2,0,0,C++,1,0,33,medium
3a7b17d4,48,authentication,179,3,5,2024-03-24 15:26:52.831368,15,0,1,0,3,1,2,24,4,1,1,Go,0,1,60,high
ae6fb67e,41,frontend-app,45,63,2,2024-03-17 10:08:04.052887,10,0,1,0,2,0,1,3,0,0,0,Python,0,1,40,medium
504e2ba9,29,authentication,151,4,1,2024-10-15 02:07:28.440878,2,0,0,1,1,1,3,21,0,0,1,Go,0,0,40,medium
2760f397,36,mobile-app,42,81,3,2024-11-02 14:41:00.699923,14,0,1,0,0,2,3,7,0,0,0,C++,1,0,46,medium
05ce30ae,63,data-processing,4,6,6,2025-01-16 14:13:45.611488,14,0,0,0,0,1,2,23,1,0,0,C++,1,0,40,medium
115da1eb,64,data-processing,30,9,1,2024-06-22 12:40:49.274704,12,0,1,0,5,0,5,29,4,0,0,Java,0,0,51,medium
a5104707,55,data-processing,91,12,10,2024-11-24 07:21:24.187481,7,0,1,1,0,3,1,12,1,0,0,Ruby,0,1,53,medium
b3d79720,31,data-processing,77,21,18,2024-12-24 14:00:41.283785,14,0,0,0,0,1,3,50,1,0,0,TypeScript,0,1,51,medium
fc5319dc,59,mobile-app,152,13,10,2024-05-23 00:06:04.323648,0,0,0,1,0,2,8,25,2,0,0,Python,0,1,41,medium
5cf63ea9,55,mobile-app,109,11,7,2024-03-24 10:16:54.943270,10,0,1,0,0,1,1,5,0,0,0,Python,0,1,40,medium
2807985a,17,mobile-app,36,11,3,2024-04-25 01:47:16.734653,1,0,0,1,0,0,1,46,9,3,0,JavaScript,0,0,36,medium
8842c3ec,58,data-processing,90,35,9,2024-12-06 19:21:27.513645,19,1,0,1,0,1,2,107,29,1,0,TypeScript,0,0,37,medium
72dacd16,21,frontend-app,43,2,5,2024-11-24 20:05:15.445184,20,0,1,1,0,2,5,22,5,0,0,TypeScript,0,0,43,medium
cf315764,-3,authentication,184,34,3,2024-07-28 19:14:57.238571,19,0,1,1,1,1,4,18,4,0,1,Ruby,0,1,58,medium
ae43d91a,69,data-processing,58,41,5,2024-10-11 21:57:19.944324,21,1,0,1,0,2,2,2,0,0,0,TypeScript,0,1,50,medium
0dfed34b,85,backend-service,44,36,11,2024-08-23 17:26:19.315513,17,1,0,0,0,2,2,1,0,0,0,Python,0,0,16,low
132dc517,28,data-processing,39,26,1,2024-07-06 22:40:46.031474,22,0,1,1,8,1,1,13,0,0,0,Python,0,0,55,medium
e73c538c,42,frontend-app,51,10,1,2024-09-09 23:26:07.205087,23,0,0,1,0,2,1,0,0,0,0,JavaScript,0,0,18,low
89fbec6c,-5,frontend-app,25,54,2,2025-02-10 11:24:25.748607,11,0,0,0,1,2,1,1,0,0,0,JavaScript,0,1,38,medium
7b86d72a,48,data-processing,6,13,2,2024-03-10 01:45:13.657678,1,0,1,1,0,3,10,2,0,0,0,C++,1,0,39,medium
a04916c4,46,data-processing,41,21,2,2025-01-26 14:48:49.254656,14,0,1,0,1,2,1,34,9,1,0,Python,0,0,41,medium
8ef04069,44,authentication,138,0,4,2024-08-27 10:27:00.734181,10,0,0,0,2,1,1,9,1,0,0,PHP,0,0,32,medium
c1f30108,36,backend-service,38,5,2,2024-11-03 07:02:38.583147,7,0,1,1,0,2,1,56,10,3,0,Java,0,0,39,medium
fea5a590,42,mobile-app,103,19,4,2024-07-15 22:48:43.957912,22,0,0,1,5,2,3,2,0,0,0,C++,1,1,52,medium
66d9aebd,45,authentication,4,25,1,2025-01-11 18:52:27.073338,18,0,1,1,0,1,1,17,2,0,0,C#,0,1,42,medium
6169430d,62,mobile-app,10,31,1,2024-08-18 09:38:37.362601,9,0,1,0,3,3,3,11,1,0,0,JavaScript,0,0,22,low
39de1b32,75,frontend-app,25,14,6,2024-06-06 18:37:19.204647,18,0,0,1,2,1,5,49,0,0,1,C++,1,0,63,high
00c71144,83,frontend-app,28,32,1,2025-02-10 00:31:19.489767,0,0,0,1,1,2,1,3,0,0,1,Python,0,0,39,medium
3d196355,65,authentication,14,95,2,2024-11-27 02:09:09.993017,2,0,0,1,1,3,1,10,1,0,0,Python,0,0,23,low
6215db76,79,mobile-app,105,39,2,2025-02-20 19:28:53.397672,19,0,0,1,0,1,1,0,0,0,1,Python,0,1,56,medium
a51c2b9b,44,backend-service,203,16,1,2024-07-27 08:46:13.356073,8,0,1,1,0,1,1,28,0,0,0,Java,0,0,35,medium
3423d0fa,43,mobile-app,20,77,1,2024-09-20 14:55:04.555624,14,1,0,0,1,2,2,35,4,0,0,Java,0,0,29,low
81c08ef2,2,frontend-app,24,117,1,2024-12-10 07:16:06.753436,7,0,0,1,0,0,1,16,3,1,1,Swift,0,0,36,medium
00b879dd,14,frontend-app,119,71,2,2024-04-11 17:25:55.088216,17,0,0,0,0,1,1,8,2,0,1,Java,0,0,37,medium
0e60ff9a,12,frontend-app,338,36,2,2024-09-18 21:52:21.677836,21,0,0,1,1,2,2,13,0,0,0,Python,0,1,52,medium
fab215a8,80,data-processing,477,91,4,2024-12-12 21:00:41.412967,21,0,0,1,0,3,1,0,0,0,0,Python,0,1,42,medium
153a7fdd,41,data-processing,76,11,16,2024-08-03 20:21:51.014637,20,0,1,1,2,2,6,2,0,0,0,Java,0,1,56,medium
57dcc905,36,data-processing,11,63,1,2024-09-02 19:12:53.498511,19,0,0,1,7,0,1,39,9,1,0,Ruby,0,0,37,medium
6d5fba76,23,mobile-app,43,14,1,2024-07-21 07:22:04.848892,7,0,1,1,1,3,1,17,1,0,0,Java,0,0,44,medium
702ae2c2,59,authentication,223,16,5,2024-09-27 04:04:39.650304,4,1,0,1,1,3,1,2,0,0,0,TypeScript,0,0,36,medium
db1195e1,50,frontend-app,52,79,10,2025-01-09 02:27:54.802492,2,0,0,1,2,0,7,0,0,0,1,TypeScript,0,0,47,medium
5095ca86,35,frontend-app,69,42,4,2024-10-12 17:06:32.805260,17,0,1,0,0,1,3,6,1,0,0,Java,0,0,27,low
ed292e62,57,data-processing,301,0,30,2025-01-17 06:10:03.725809,6,1,0,1,0,2,1,26,1,0,0,JavaScript,0,0,52,medium
cdfbb178,55,backend-service,114,6,6,2024-12-06 05:30:50.653713,5,1,0,1,3,3,5,19,2,0,0,TypeScript,0,0,35,medium
7c6f6106,26,data-processing,45,2,1,2024-08-23 01:55:50.877358,1,1,0,1,0,1,1,33,8,1,0,JavaScript,0,0,33,medium
d678ad28,32,data-processing,5,110,2,2024-12-08 21:26:47.520282,21,0,1,1,0,1,3,24,2,0,0,C#,0,0,25,low
d4891618,23,mobile-app,5,18,1,2024-06-09 01:57:28.674245,1,0,1,1,2,1,6,10,0,0,0,JavaScript,0,0,45,medium
52a14108,39,data-processing,35,27,1,2024-09-04 03:27:27.892130,3,0,0,1,2,2,1,20,5,1,0,C#,0,1,37,medium
646db236,86,backend-service,169,26,2,2024-12-21 01:33:44.164787,1,0,1,1,0,3,2,5,0,0,0,JavaScript,0,1,50,medium
46588686,12,frontend-app,144,65,3,2024-09-13 03:19:47.428314,3,1,0,1,2,2,1,13,2,0,0,Go,0,0,31,medium
83986d29,21,frontend-app,10,36,1,2024-11-19 00:22:55.705083,0,0,0,1,0,3,1,0,0,0,1,Python,0,1,40,medium
00ffdfd2,24,authentication,62,1,5,2025-02-09 18:34:24.092678,18,0,1,1,0,3,1,6,0,0,0,Python,0,0,31,medium
eab4dddf,57,data-processing,34,65,10,2024-09-17 10:38:33.157940,10,0,0,0,1,1,9,1,0,0,0,TypeScript,0,1,39,medium
fa6160d3,53,backend-service,55,19,4,2024-04-10 01:17:11.187099,1,0,0,1,2,1,8,28,2,0,0,C++,1,1,47,medium
67574e7f,48,authentication,120,15,1,2025-02-19 01:01:31.580399,1,0,0,1,0,3,1,62,4,1,0,PHP,0,0,37,medium
c9a81067,6,frontend-app,39,21,1,2025-01-13 03:34:35.743023,3,0,0,1,0,0,3,10,1,0,1,Java,0,1,42,medium
94bdc98b,73,authentication,126,8,3,2024-09-04 08:20:10.629336,8,0,0,1,0,1,2,18,5,1,0,Ruby,0,0,39,medium
aca4a974,81,mobile-app,7,32,4,2024-05-28 18:19:52.596709,18,0,0,1,0,0,2,4,0,0,0,Python,0,0,27,low
6479f82a,48,data-processing,20,15,1,2024-03-17 21:47:46.883051,21,0,1,1,0,0,3,0,0,0,0,TypeScript,0,1,42,medium
6450e59b,36,frontend-app,32,0,1,2024-12-30 12:40:54.045323,12,0,0,0,0,0,1,18,3,1,0,Python,0,1,36,medium
421b3282,11,backend-service,52,133,3,2024-07-24 00:04:10.551450,0,0,0,1,3,3,3,14,0,0,0,JavaScript,0,0,29,low
4a3ab122,32,frontend-app,11,0,6,2024-05-29 15:09:29.666721,15,0,0,0,0,2,1,6,1,0,0,PHP,0,0,18,low
4f160657,49,authentication,49,15,1,2024-06-13 15:55:17.518969,15,0,0,0,2,2,1,45,12,2,0,Go,0,0,31,medium
557a64b2,35,mobile-app,94,20,1,2024-04-06 04:15:26.037923,4,0,1,1,0,1,1,13,0,0,0,Ruby,0,1,44,medium
8b9ab9bf,49,authentication,35,1,10,2024-05-01 05:02:32.366191,5,0,0,1,1,2,1,9,0,0,0,Go,0,0,22,low
87844c64,51,backend-service,16,5,4,2024-04-23 06:20:17.237860,6,0,0,1,0,3,4,20,3,0,1,JavaScript,0,0,38,medium
07308cd5,42,data-processing,56,9,1,2024-10-09 18:38:09.119665,18,0,0,1,0,2,4,24,2,0,0,Python,0,0,25,low
3fcd8f9f,16,backend-service,9,0,3,2025-03-03 05:53:35.935369,5,0,0,1,1,1,1,5,0,0,0,JavaScript,0,0,28,low
806ccc78,40,authentication,73,2,1,2024-03-28 23:47:49.195265,23,0,0,1,0,3,1,0,0,0,0,Java,0,1,25,low
5866ad49,59,authentication,35,7,1,2025-02-13 12:57:50.659163,12,0,0,0,0,2,7,4,0,0,0,JavaScript,0,0,20,low
c8f75959,1,data-processing,376,45,15,2024-10-18 06:27:37.180947,6,1,0,1,0,2,2,1,0,0,0,PHP,0,0,37,medium
e8b8a8ea,48,backend-service,233,6,5,2024-10-12 01:42:26.904072,1,0,1,1,2,2,3,3,0,0,0,C++,1,0,47,medium
77cf57d1,19,backend-service,81,9,3,2025-02-22 03:10:53.007942,3,0,1,1,0,2,3,13,3,0,0,Java,0,0,27,low
c611126c,57,backend-service,0,16,10,2025-03-04 21:37:03.041966,21,0,0,1,0,0,1,37,10,1,0,JavaScript,0,0,33,medium
1fdc67b5,86,frontend-app,9,23,1,2024-06-20 05:38:17.319155,5,0,0,1,0,1,1,10,1,0,0,Go,0,0,26,low
b9c4041c,9,authentication,268,1,4,2024-11-01 07:27:51.719766,7,1,0,1,0,0,5,60,17,3,0,C#,0,0,40,medium
1e5de7bf,-6,authentication,39,64,1,2025-02-04 20:12:44.273839,20,0,0,1,2,2,1,4,0,0,0,Java,0,0,41,medium
fc9675dd,50,backend-service,7,24,1,2024-04-05 22:01:06.616363,22,1,0,1,0,1,7,17,3,0,0,C#,0,0,34,medium
37272f31,20,data-processing,62,26,5,2024-07-29 18:13:41.589085,18,0,0,1,2,0,7,44,0,0,0,Python,0,0,40,medium
a1c20126,55,mobile-app,104,23,2,2024-10-03 18:55:01.311776,18,0,0,1,0,0,1,38,5,1,0,Python,0,1,32,medium
f548cd3b,-24,authentication,5,2,10,2025-03-05 01:27:09.492808,1,0,0,1,2,2,4,8,2,0,0,JavaScript,0,1,42,medium
adf20e75,44,authentication,112,40,1,2024-06-27 17:44:10.229284,17,0,0,0,0,3,1,0,0,0,0,C++,1,0,19,low
b089ac40,27,authentication,94,0,1,2024-11-24 10:14:37.339400,10,0,1,0,3,2,1,7,1,0,0,JavaScript,0,0,33,medium
9620ae1f,67,backend-service,22,0,5,2024-11-08 01:19:02.346178,1,1,0,1,4,2,1,7,1,0,0,Python,0,0,36,medium
82df9f7d,69,authentication,73,55,1,2024-08-21 13:10:16.254875,13,0,0,0,0,1,9,28,5,0,0,Python,0,0,35,medium
9d7878d6,82,authentication,76,43,1,2024-08-16 23:51:13.902824,23,1,0,1,0,2,4,17,1,0,0,Python,0,0,23,low
e07916b1,73,mobile-app,2,10,3,2024-04-12 00:55:28.952790,0,1,0,1,1,1,1,14,1,0,0,PHP,0,1,36,medium
309df6e4,72,mobile-app,32,96,6,2024-10-25 04:10:04.701699,4,1,0,1,0,2,6,23,0,0,0,Java,0,0,25,low
47d10cbe,27,data-processing,157,12,6,2024-11-06 18:12:54.706088,18,0,0,1,0,0,9,38,7,0,0,Go,0,0,33,medium
9eb257d3,-19,backend-service,92,29,11,2024-07-20 03:44:16.598061,3,0,1,1,0,1,3,26,1,0,0,Go,0,0,47,medium
c575dc1f,3,backend-service,1,68,1,2024-11-14 00:02:57.115161,0,0,0,1,1,1,4,15,0,0,0,Python,0,0,26,low
47784ffa,40,frontend-app,3,23,4,2024-07-14 22:45:35.677727,22,0,1,1,0,2,1,10,1,0,0,PHP,0,0,26,low
82fd5319,69,authentication,108,5,1,2024-09-01 09:05:43.696570,9,0,1,0,0,1,3,5,0,0,0,JavaScript,0,0,21,low
0d9c4331,43,backend-service,66,68,9,2024-09-18 03:01:41.727838,3,0,0,1,0,1,1,8,1,0,0,C++,1,0,42,medium
da751ee4,30,mobile-app,27,46,1,2024-06-11 16:17:00.990746,16,0,0,0,1,0,1,1,0,0,0,C++,1,0,34,medium
d4eab8c6,11,frontend-app,238,40,4,2025-03-02 04:00:43.698450,4,0,1,1,1,2,3,2,0,0,1,Python,0,0,46,medium
13f21860,35,frontend-app,32,25,19,2025-01-14 14:26:43.733821,14,0,0,0,0,1,10,2,0,0,0,Python,0,0,46,medium
73786415,15,mobile-app,78,39,1,2024-07-11 21:06:10.549502,21,0,0,1,0,0,1,13,0,0,0,Python,0,0,19,low
003447c3,26,data-processing,19,34,11,2024-07-11 22:43:13.288387,22,0,0,1,0,2,6,7,2,0,0,Python,0,0,40,medium
fd27a9f0,66,frontend-app,79,40,4,2024-09-09 15:51:07.416738,15,0,0,0,2,3,1,6,0,0,0,JavaScript,0,1,40,medium
bb781167,52,backend-service,172,119,1,2024-11-16 22:04:23.312105,22,0,1,1,0,2,2,24,5,1,0,Java,0,1,46,medium
8d8860a5,35,data-processing,36,0,3,2024-10-02 15:49:27.836267,15,0,0,0,3,0,1,36,0,0,0,C++,1,0,35,medium
f73f4178,42,data-processing,83,140,1,2024-12-04 13:50:44.290420,13,0,0,0,0,1,3,49,8,2,0,JavaScript,0,0,21,low
48ea77e9,38,data-processing,26,23,6,2025-02-23 17:36:47.950686,17,0,1,0,2,1,2,5,0,0,0,Python,0,0,37,medium
4d85ca41,21,data-processing,7,8,8,2024-07-01 17:52:31.701600,17,0,0,0,0,1,1,1,0,0,0,Go,0,0,32,medium
6a05927c,46,frontend-app,121,39,5,2024-03-23 13:38:30.803812,13,0,1,0,4,2,7,15,0,0,1,Java,0,0,52,medium
ac481a0d,21,authentication,80,54,5,2025-03-02 22:04:47.043580,22,0,1,1,0,2,6,17,0,0,1,JavaScript,0,1,65,high
e2fcbdb7,73,data-processing,21,16,8,2024-06-13 21:59:13.974624,21,0,0,1,0,2,2,5,1,0,0,Java,0,1,33,medium
123e47ec,32,backend-service,30,18,3,2024-11-16 04:40:59.436530,4,0,1,1,0,2,1,7,0,0,0,Go,0,0,28,low
123c5d25,45,authentication,4,27,11,2024-09-11 11:54:30.358352,11,0,0,0,1,1,2,6,1,0,0,Java,0,1,33,medium
e487f143,55,authentication,15,3,1,2024-03-31 18:01:57.783242,18,0,1,1,4,2,3,2,0,0,0,JavaScript,0,1,48,medium
8a2bfea8,-11,backend-service,31,11,3,2024-12-27 18:40:47.187360,18,1,0,1,0,2,4,31,0,0,0,Python,0,0,31,medium
a33f1288,50,backend-service,141,98,1,2024-07-12 01:58:52.245052,1,1,0,1,1,0,4,2,0,0,0,Python,0,0,23,low
46c62f66,55,frontend-app,55,25,1,2024-04-11 13:39:04.131226,13,0,0,0,2,2,4,27,7,0,0,Python,0,0,23,low
2f35b2f4,52,mobile-app,81,7,5,2024-04-05 15:35:43.851844,15,1,0,0,0,1,1,3,0,0,1,Python,0,0,44,medium
952d66f3,35,backend-service,95,49,2,2025-01-19 13:49:22.546699,13,0,1,0,0,2,1,5,1,0,1,JavaScript,0,0,44,medium
c499792a,8,authentication,58,9,1,2025-02-17 08:29:57.125975,8,0,0,1,0,1,7,19,3,0,0,Java,0,0,23,low
7512e1ac,61,data-processing,50,24,3,2024-07-15 16:47:49.401378,16,0,0,0,0,3,1,10,1,0,0,Java,0,1,40,medium
c9d4b2e4,21,frontend-app,53,23,1,2025-02-17 06:35:05.645691,6,0,0,1,0,2,1,23,1,0,0,TypeScript,0,1,37,medium
6467dd0d,-26,mobile-app,35,82,1,2024-09-06 19:29:08.360545,19,1,0,1,0,2,3,1,0,0,0,JavaScript,0,0,28,low
c046f865,54,frontend-app,49,32,3,2024-04-05 09:53:13.662788,9,1,0,0,1,3,3,37,8,1,0,Java,0,0,26,low
93061780,52,frontend-app,29,57,2,2025-01-04 12:01:43.076341,12,0,1,0,2,1,1,1,0,0,0,Java,0,0,39,medium
d4ab1106,68,mobile-app,106,80,1,2024-04-17 05:37:09.179714,5,0,0,1,3,0,1,20,4,1,0,Python,0,0,39,medium
c12d1519,15,backend-service,31,57,2,2024-11-16 22:42:48.083687,22,0,1,1,0,1,1,1,0,0,0,JavaScript,0,0,30,medium
cd00cbd3,67,data-processing,34,40,3,2024-12-04 13:37:04.392913,13,0,0,0,0,0,1,32,8,1,0,Python,0,0,24,low
6964a9cb,78,mobile-app,59,2,5,2024-06-09 21:00:56.532595,21,0,1,1,2,2,4,14,2,0,0,Go,0,0,31,medium
c9a34f31,29,frontend-app,93,38,5,2024-05-02 07:36:43.908136,7,0,0,1,4,1,3,47,1,0,1,JavaScript,0,0,56,medium
c893f22c,93,frontend-app,62,37,8,2024-03-10 09:13:13.015432,9,0,1,0,0,3,1,25,1,0,0,Go,0,0,28,low
e403e9ec,35,authentication,14,12,1,2025-02-02 11:45:30.050149,11,0,1,0,1,0,1,4,1,0,0,Python,0,1,37,medium
64f9e841,63,frontend-app,107,20,8,2024-04-18 11:31:44.062356,11,0,0,0,0,2,3,6,1,0,1,JavaScript,0,1,47,medium
bd1d0ce5,56,data-processing,78,15,1,2024-06-16 22:35:05.816032,22,0,1,1,0,1,2,6,0,0,0,C#,0,0,30,medium
57290ff8,15,authentication,166,67,7,2024-10-19 04:34:56.177592,4,0,1,1,1,3,1,6,1,0,0,C++,1,0,52,medium
372a4a88,46,backend-service,149,10,3,2024-12-21 10:18:17.938744,10,0,1,0,0,1,5,43,3,0,0,JavaScript,0,1,48,medium
78eca00c,31,frontend-app,159,198,6,2025-02-16 00:15:05.251087,0,0,1,1,0,2,1,1,0,0,0,Python,0,0,43,medium
b4af0e0a,18,frontend-app,22,44,5,2024-08-06 03:09:48.737533,3,0,0,1,0,1,1,30,2,0,0,Swift,0,0,34,medium
92b8a5f5,69,data-processing,32,43,1,2024-08-03 15:57:15.699339,15,0,1,0,0,2,4,19,3,0,0,Java,0,0,30,medium
2ccc130e,38,frontend-app,96,88,4,2024-10-07 22:35:01.136704,22,0,0,1,4,2,1,24,1,0,0,Java,0,0,47,medium
21d9d36a,40,data-processing,16,30,9,2024-11-16 15:55:59.065087,15,0,1,0,0,2,1,108,2,0,0,Python,0,0,28,low
bbde2289,29,backend-service,68,56,4,2024-05-01 14:58:23.490620,14,0,0,0,0,2,2,22,0,0,0,Swift,0,0,22,low
f3e2fcce,63,frontend-app,256,7,3,2024-08-22 00:29:34.565830,0,0,0,1,2,3,1,3,0,0,0,Python,0,1,39,medium
eab86de8,101,backend-service,57,6,4,2025-01-12 13:09:31.025118,13,0,1,0,1,1,1,0,0,0,0,C++,1,1,40,medium
9e4f1bbf,19,data-processing,55,39,6,2024-11-08 01:42:11.320858,1,1,0,1,0,5,1,17,4,1,0,Go,0,0,28,low
d8f82c7f,34,frontend-app,144,28,2,2024-04-09 11:22:12.679352,11,0,0,0,0,1,1,1,0,0,0,Python,0,0,14,low
be2c0fff,45,data-processing,206,94,5,2024-12-31 12:57:21.165511,12,0,0,0,6,1,1,26,0,0,0,C++,1,0,43,medium
0a26c0cb,49,backend-service,117,215,1,2025-03-04 20:42:39.078582,20,0,0,1,4,2,1,37,1,0,0,Python,0,0,30,medium
a1ab2415,43,authentication,39,3,18,2024-03-21 11:35:47.462967,11,0,0,0,7,2,1,9,1,0,0,JavaScript,0,1,51,medium
af353c43,33,data-processing,14,8,2,2024-08-08 15:09:12.829288,15,0,0,0,0,1,1,72,6,2,1,JavaScript,0,1,42,medium
78c3764c,23,data-processing,323,25,1,2024-06-03 14:39:05.142409,14,0,0,0,0,3,1,2,0,0,0,Go,0,0,30,medium
346b503c,47,mobile-app,43,50,1,2024-10-26 11:12:46.392665,11,0,1,0,0,1,1,39,6,0,0,Python,0,1,46,medium
73facfce,75,authentication,6,25,1,2024-08-27 23:36:44.808907,23,0,0,1,0,2,2,14,1,0,1,JavaScript,0,0,38,medium
e2a50613,33,data-processing,97,14,3,2024-03-16 14:16:30.275614,14,0,1,0,1,1,5,1,0,0,0,JavaScript,0,1,58,medium
520bfbc5,63,backend-service,55,54,4,2024-04-11 10:45:12.805380,10,0,0,0,4,2,1,15,4,0,0,Python,0,1,37,medium
b57a6b5f,36,authentication,418,93,2,2025-01-08 20:57:40.877039,20,0,0,1,3,0,1,13,3,0,0,TypeScript,0,0,51,medium
47a17d28,27,mobile-app,38,79,2,2024-11-15 12:47:07.653807,12,1,0,0,3,0,1,4,1,0,0,TypeScript,0,1,35,medium
404d23f2,110,authentication,11,27,2,2025-03-01 12:30:40.195452,12,0,1,0,0,1,1,9,0,0,0,PHP,0,0,14,low
b4649f41,21,data-processing,9,27,1,2024-08-27 08:45:37.074940,8,0,0,1,0,1,3,6,0,0,0,C++,1,0,42,medium
7d7f6e81,68,frontend-app,298,34,1,2024-07-02 00:12:53.097440,0,0,0,1,0,1,1,16,0,0,0,C#,0,1,40,medium
47f5cf40,26,authentication,106,6,4,2024-04-01 08:57:13.072845,8,0,0,1,2,1,1,6,0,0,0,TypeScript,0,0,31,medium
9797b633,29,authentication,120,51,3,2024-10-25 05:32:48.650633,5,1,0,1,0,2,1,1,0,0,0,JavaScript,0,0,31,medium
14a757a4,26,mobile-app,174,1,1,2024-05-26 09:08:05.124225,9,0,1,0,2,1,1,12,2,0,0,Java,0,0,22,low
d68c0c46,24,mobile-app,16,30,2,2024-11-17 03:10:14.765271,3,0,1,1,5,3,1,0,0,0,0,Go,0,0,31,medium
9bdbbd35,42,mobile-app,32,27,3,2024-10-11 18:30:05.360865,18,1,0,1,1,2,1,0,0,0,0,JavaScript,0,1,27,low
531423b5,43,backend-service,38,63,1,2024-12-02 22:47:03.539155,22,0,0,1,0,1,1,25,4,1,0,Java,0,0,31,medium
7fe6a189,79,data-processing,59,11,1,2024-11-27 02:07:17.972949,2,0,0,1,0,1,3,2,0,0,0,JavaScript,0,0,19,low
a660ae8c,39,authentication,19,41,3,2024-03-06 08:47:58.926884,8,0,0,1,0,2,1,35,1,0,0,Go,0,0,23,low
